de-date,tavg,tmin,tmax,wind,globrad,precip,relhumid
10.02.2013,-0.17,-3.84,0.55,4.2,4.82,2.3,97.44
11.02.2013,-2.27,-5.67,0.18,3.76,2.71,0.61,96.06
12.02.2013,-5.69,-7.17,-3.7,2.59,2.68,0.05,93.31
13.02.2013,-5.49,-8.81,-2.56,1.98,5.66,0.23,94.81
14.02.2013,-7.85,-10.85,-3.85,1.81,4.41,0.16,96.69
15.02.2013,-6.9,-10.31,-2.71,2.88,5.22,0.46,98.12
16.02.2013,-6.78,-8.18,-4.29,4.29,6.91,0.24,96.31
17.02.2013,-7.69,-9.24,-6.06,3.27,7.61,0.13,95.31
18.02.2013,-10.15,-13.38,-7.34,2.66,8.81,0.29,94.69
19.02.2013,-11.42,-14.9,-7.16,1.91,9.95,0.12,94.0
20.02.2013,-8.58,-12.16,-4.67,1.0,8.5,0.19,92.19
21.02.2013,-7.02,-10.78,-3.13,0.7,7.76,0.46,93.38
22.02.2013,-6.13,-9.2,-2.32,1.26,8.79,0.34,94.44
23.02.2013,-10.06,-13.99,-4.99,1.7,11.21,0.02,95.94
24.02.2013,-9.69,-14.35,-3.42,0.84,12.34,0.04,93.94
25.02.2013,-8.94,-15.31,-1.89,0.8,12.44,0.08,89.12
26.02.2013,-9.27,-14.25,-1.67,1.59,12.6,0.03,93.06
27.02.2013,-6.08,-13.95,-0.17,3.8,11.77,0.03,95.38
28.02.2013,-1.89,-6.51,0.55,5.02,11.78,0.24,96.5
01.03.2013,-1.6,-3.22,0.08,6.39,6.96,0.55,93.62
02.03.2013,-2.52,-9.27,0.19,4.08,9.47,1.09,93.81
03.03.2013,-6.03,-11.98,-1.06,3.4,10.73,2.87,94.75
04.03.2013,-3.62,-9.42,-1.12,4.08,10.31,3.22,94.81
05.03.2013,-12.0,-17.88,-8.29,3.32,14.78,0.27,92.81
06.03.2013,-5.42,-12.26,-0.68,4.48,13.47,0.18,93.62
07.03.2013,-1.67,-4.44,0.42,5.9,9.6,0.12,95.75
08.03.2013,-8.95,-14.89,-4.17,3.51,14.79,0.0,91.06
09.03.2013,-10.03,-15.81,-5.31,3.8,13.15,0.13,91.5
10.03.2013,-6.61,-8.92,-2.96,2.87,12.22,0.47,94.94
11.03.2013,-9.35,-11.1,-7.78,5.66,11.83,3.13,95.19
12.03.2013,-9.02,-12.87,-4.63,3.07,15.1,0.31,95.62
13.03.2013,-7.07,-13.57,-2.2,1.44,13.16,0.14,93.44
14.03.2013,-3.15,-7.64,0.01,3.63,10.35,0.76,97.06
15.03.2013,0.66,0.01,1.19,6.32,10.56,6.6,97.25
16.03.2013,-1.77,-9.06,1.25,4.85,9.49,0.08,92.75
17.03.2013,-7.49,-10.89,-3.57,2.48,6.65,0.12,92.31
18.03.2013,-7.7,-11.4,-4.1,2.31,14.4,0.41,90.88
19.03.2013,-8.33,-12.75,-3.18,2.66,16.84,0.07,91.0
20.03.2013,-3.06,-9.73,0.43,4.72,11.67,8.63,96.38
21.03.2013,-5.84,-8.8,-2.85,4.23,13.61,0.56,92.94
22.03.2013,-5.03,-9.58,-1.72,3.95,15.34,6.98,93.31
23.03.2013,-4.37,-7.04,-2.55,7.26,13.77,31.1,97.5
24.03.2013,-6.78,-9.84,-4.48,5.42,7.06,10.69,96.75
25.03.2013,-9.38,-12.02,-7.37,5.1,12.69,2.68,93.0
26.03.2013,-9.31,-14.13,-4.84,3.04,18.94,0.21,93.31
27.03.2013,-11.36,-18.67,-3.26,2.16,20.25,0.03,91.25
28.03.2013,-11.63,-19.07,-2.99,2.46,21.28,0.03,92.0
29.03.2013,-7.17,-16.35,0.3,1.82,21.25,0.02,93.06
30.03.2013,-3.72,-10.98,-0.24,4.45,15.65,4.25,94.12
31.03.2013,-0.38,-2.74,0.71,2.85,13.77,2.87,97.12
01.04.2013,1.36,0.12,2.88,4.2,8.29,3.1,97.62
02.04.2013,0.21,-2.64,1.6,1.46,6.49,0.71,96.69
03.04.2013,-1.63,-5.18,0.82,3.52,17.72,0.03,95.5
04.04.2013,-0.56,-4.46,2.01,3.69,13.49,0.02,96.88
05.04.2013,2.13,-0.68,5.62,2.52,11.0,2.17,98.38
06.04.2013,2.59,-1.53,7.07,1.72,5.7,6.71,95.19
07.04.2013,0.55,-2.45,2.65,3.34,4.2,0.45,92.31
08.04.2013,-0.07,-3.67,3.87,2.55,8.77,0.04,82.69
09.04.2013,0.97,-3.53,7.1,2.46,21.21,0.0,77.25
10.04.2013,2.4,-2.74,8.48,3.38,20.78,0.0,71.81
11.04.2013,2.32,-1.68,7.12,2.38,16.75,0.0,77.38
12.04.2013,4.71,-1.36,9.97,0.91,14.77,0.02,69.25
13.04.2013,6.56,1.51,12.67,1.61,15.35,0.0,70.0
14.04.2013,7.06,0.4,13.87,2.74,9.61,0.1,79.62
15.04.2013,7.02,0.14,14.8,2.52,20.91,0.0,72.94
16.04.2013,7.55,-0.86,15.12,1.82,22.23,0.0,67.06
17.04.2013,9.73,4.04,17.05,1.34,22.06,0.0,64.69
18.04.2013,10.61,2.05,18.0,1.52,22.34,0.0,64.88
19.04.2013,12.65,5.74,19.58,1.84,21.69,0.0,62.12
20.04.2013,13.34,6.19,20.71,1.45,21.33,0.0,68.62
21.04.2013,7.32,1.41,11.37,4.66,10.45,3.42,82.5
22.04.2013,3.5,0.11,6.88,3.88,16.4,0.26,81.5
23.04.2013,5.08,-1.74,11.05,2.64,23.22,0.0,73.12
24.04.2013,7.96,-0.69,15.68,4.23,15.1,0.05,71.5
25.04.2013,7.76,1.47,13.56,5.26,15.3,0.36,78.0
26.04.2013,7.05,1.99,13.58,3.9,25.08,0.01,74.94
27.04.2013,14.15,4.67,22.4,5.27,20.15,0.01,74.69
28.04.2013,15.86,12.89,18.71,3.49,15.66,14.58,90.88
29.04.2013,10.42,5.89,14.89,3.12,16.92,0.52,71.19
30.04.2013,13.33,4.19,21.17,3.71,15.71,7.42,82.62
01.05.2013,11.24,6.3,15.01,2.77,13.95,10.42,87.75
02.05.2013,10.37,4.94,17.01,2.65,25.74,0.16,73.94
03.05.2013,13.19,3.92,20.33,1.47,25.11,0.0,74.44
04.05.2013,17.84,9.87,25.06,2.77,20.83,0.64,79.31
05.05.2013,16.5,11.3,22.33,3.07,20.17,0.49,81.25
06.05.2013,12.86,6.57,17.72,3.98,25.57,0.02,75.12
07.05.2013,11.51,4.08,17.24,1.88,26.81,0.0,70.44
08.05.2013,15.12,8.59,20.82,1.21,26.15,0.0,61.69
09.05.2013,17.77,10.52,23.33,0.73,26.51,0.0,58.5
10.05.2013,18.24,10.2,24.9,1.91,24.91,0.0,69.75
11.05.2013,20.37,12.87,25.97,1.36,25.69,0.0,61.75
12.05.2013,20.83,14.53,26.46,1.1,25.46,0.01,57.94
13.05.2013,18.83,12.35,25.28,2.09,27.51,0.0,63.75
14.05.2013,18.66,11.98,25.18,2.61,20.43,1.08,74.0
15.05.2013,21.18,14.33,26.94,1.57,23.45,0.39,73.25
16.05.2013,22.19,16.3,28.39,2.11,24.92,0.39,69.75
17.05.2013,21.96,16.36,27.83,1.88,25.58,0.05,67.38
18.05.2013,20.69,14.35,26.12,2.12,26.73,0.19,78.06
19.05.2013,18.76,13.24,23.23,2.81,18.29,0.08,73.25
20.05.2013,18.44,11.26,23.86,2.95,18.56,5.25,78.94
21.05.2013,20.49,14.5,24.93,1.34,20.32,5.1,78.62
22.05.2013,19.1,14.92,23.05,1.86,22.14,1.82,77.81
23.05.2013,19.92,15.23,24.84,2.59,21.19,7.14,79.75
24.05.2013,19.58,16.15,25.58,3.84,17.59,1.91,80.81
25.05.2013,17.89,13.72,23.38,3.41,10.95,9.78,83.94
26.05.2013,17.6,13.16,21.83,2.07,25.89,2.68,75.44
27.05.2013,17.17,10.71,22.44,1.95,19.93,0.13,79.44
28.05.2013,15.82,11.98,18.61,1.59,16.75,5.6,88.69
29.05.2013,15.83,9.73,21.04,2.58,23.99,0.21,77.88
30.05.2013,17.55,10.21,23.02,0.77,26.18,0.14,73.38
31.05.2013,18.64,12.05,23.75,1.71,25.36,0.0,73.88
01.06.2013,19.63,13.11,24.45,2.25,24.45,0.86,79.44
02.06.2013,17.36,14.58,20.55,4.2,10.63,8.9,85.69
03.06.2013,15.99,13.71,19.48,2.57,12.33,9.04,83.44
04.06.2013,18.43,12.74,23.97,1.69,20.19,0.01,71.06
05.06.2013,19.72,13.03,25.52,2.16,25.88,0.7,71.5
06.06.2013,16.27,10.31,21.06,2.91,26.95,0.05,71.44
07.06.2013,16.65,9.03,22.06,1.51,29.19,0.0,66.38
08.06.2013,18.35,11.67,23.49,1.02,28.77,0.04,63.06
09.06.2013,18.05,12.23,22.76,1.53,21.85,3.13,76.88
10.06.2013,19.33,13.15,24.36,2.09,24.86,1.19,79.5
11.06.2013,20.9,14.76,26.44,2.84,26.25,0.2,71.5
12.06.2013,20.66,14.92,25.73,2.03,22.7,1.97,75.31
13.06.2013,18.8,14.65,22.83,3.01,26.76,0.69,80.0
14.06.2013,19.65,13.17,24.83,2.8,28.61,0.0,74.94
15.06.2013,21.88,15.2,27.8,2.3,24.23,0.11,72.19
16.06.2013,22.08,16.3,27.02,1.84,25.13,0.23,67.88
17.06.2013,23.06,17.38,28.52,2.09,18.84,1.67,72.44
18.06.2013,18.77,14.71,22.14,3.72,26.78,0.41,73.25
19.06.2013,16.01,12.57,19.53,3.18,23.12,0.74,76.56
20.06.2013,17.01,11.02,21.79,3.99,28.33,0.1,72.38
21.06.2013,16.97,12.19,21.5,3.63,29.22,0.04,73.06
22.06.2013,15.94,10.66,19.9,3.07,27.15,0.36,78.5
23.06.2013,16.87,11.63,21.55,2.27,15.32,0.8,80.94
24.06.2013,19.51,12.3,24.38,1.67,24.91,0.26,78.94
25.06.2013,22.47,15.58,27.34,1.41,25.9,0.53,77.25
26.06.2013,22.78,18.81,27.15,1.07,19.9,11.71,80.06
27.06.2013,23.83,18.01,29.01,0.75,23.6,1.32,72.25
28.06.2013,23.51,18.62,28.19,1.88,23.68,1.37,79.44
29.06.2013,22.94,17.42,27.04,1.41,20.1,1.46,75.62
30.06.2013,21.34,17.83,24.66,1.54,19.09,5.39,82.75
01.07.2013,20.98,17.01,24.85,1.8,17.24,4.37,83.5
02.07.2013,22.0,16.23,27.51,2.89,22.94,0.56,68.0
03.07.2013,20.98,12.88,26.87,1.57,28.29,0.0,60.81
04.07.2013,22.48,15.57,27.84,1.91,26.02,0.01,67.56
05.07.2013,22.8,17.35,28.17,1.92,23.85,1.36,68.5
06.07.2013,23.55,17.18,28.89,1.62,26.01,0.15,64.38
07.07.2013,24.1,18.53,29.32,1.16,24.36,0.96,68.06
08.07.2013,20.94,15.82,24.71,2.2,23.17,4.47,78.19
09.07.2013,18.37,13.83,22.91,3.34,21.55,1.72,78.81
10.07.2013,19.83,14.21,24.58,2.52,21.64,0.19,74.69
11.07.2013,20.54,14.32,25.23,1.52,19.09,0.24,71.19
12.07.2013,21.22,15.86,26.21,1.27,22.48,0.59,64.31
13.07.2013,22.43,16.55,26.89,0.75,16.12,1.76,62.5
14.07.2013,22.29,17.35,26.65,1.3,22.14,0.9,63.88
15.07.2013,18.38,13.5,22.35,2.01,14.87,20.65,81.81
16.07.2013,17.87,12.39,21.69,3.05,16.76,3.48,81.38
17.07.2013,18.62,13.91,23.15,2.81,21.7,0.35,75.69
18.07.2013,18.2,13.09,22.88,2.2,27.71,0.01,67.5
19.07.2013,19.98,13.94,25.4,1.91,26.07,0.0,66.0
20.07.2013,18.6,14.77,23.01,2.67,16.99,9.77,76.06
21.07.2013,15.3,12.08,18.73,3.42,18.73,2.97,77.81
22.07.2013,14.4,10.55,17.59,3.21,19.39,2.41,78.88
23.07.2013,14.61,9.95,18.87,3.06,19.55,1.38,73.19
24.07.2013,15.09,11.09,18.59,1.23,15.41,1.8,75.81
25.07.2013,16.7,10.12,21.37,2.02,21.72,0.91,76.81
26.07.2013,16.57,12.87,19.88,3.88,17.98,3.43,83.38
27.07.2013,16.87,13.65,20.89,3.77,11.02,0.68,80.75
28.07.2013,17.33,13.05,21.92,3.02,17.73,1.18,79.81
29.07.2013,17.69,12.55,22.55,3.46,15.04,0.85,79.19
30.07.2013,17.33,13.19,21.67,3.45,14.17,3.88,83.56
31.07.2013,18.94,13.33,23.94,2.57,19.66,0.76,79.88
01.08.2013,19.94,14.95,24.66,2.8,21.4,0.35,76.88
02.08.2013,19.15,14.5,23.51,3.4,21.86,0.05,70.0
03.08.2013,17.8,11.73,23.08,2.27,7.24,1.51,69.88
04.08.2013,19.02,14.51,23.49,3.8,16.0,7.97,82.75
05.08.2013,18.94,15.92,23.05,3.52,11.99,3.86,86.06
06.08.2013,20.83,16.38,25.12,2.48,11.92,4.2,81.62
07.08.2013,20.65,16.71,25.39,2.06,17.38,1.62,83.81
08.08.2013,20.45,15.12,25.63,2.07,20.92,0.65,75.5
09.08.2013,20.48,13.23,26.75,1.93,25.08,0.0,65.38
10.08.2013,23.38,15.23,29.02,1.14,23.21,0.01,63.69
11.08.2013,25.05,19.5,30.7,1.28,22.2,0.27,61.69
12.08.2013,23.84,17.29,30.58,1.91,21.27,1.5,62.75
13.08.2013,23.61,17.35,29.49,1.81,21.01,1.64,66.75
14.08.2013,23.46,17.58,30.51,2.09,21.17,0.05,57.5
15.08.2013,21.25,15.95,29.26,2.95,16.91,1.7,69.88
16.08.2013,19.42,15.12,24.69,3.35,19.72,0.04,62.56
17.08.2013,18.87,12.31,25.3,3.29,23.43,0.04,61.0
18.08.2013,18.79,11.79,25.77,2.91,21.62,0.0,60.94
19.08.2013,18.57,12.09,24.89,2.38,22.51,0.0,58.06
20.08.2013,19.55,12.5,25.85,2.56,17.34,0.0,57.44
21.08.2013,19.82,12.35,26.5,1.7,21.1,0.0,57.69
22.08.2013,20.99,13.64,27.76,1.24,21.07,0.0,54.62
23.08.2013,21.99,13.79,28.97,1.61,18.4,0.11,49.44
24.08.2013,21.05,14.4,28.03,1.83,18.79,0.01,58.06
25.08.2013,19.5,13.62,25.65,2.0,17.07,0.1,64.62
26.08.2013,17.05,12.36,22.45,3.23,12.97,0.22,70.69
27.08.2013,16.39,12.13,21.3,3.83,10.7,0.05,59.0
28.08.2013,16.02,10.33,20.81,3.73,10.42,0.97,65.94
29.08.2013,16.73,13.85,21.26,2.31,6.25,8.61,78.0
30.08.2013,15.88,13.58,20.51,2.42,7.17,3.46,75.5
31.08.2013,16.15,13.05,20.55,1.45,7.95,5.38,87.38
01.09.2013,14.91,11.95,18.15,4.03,6.57,1.87,79.5
02.09.2013,14.82,9.59,21.39,3.19,10.92,5.25,80.69
03.09.2013,12.61,8.11,18.11,2.11,9.51,1.3,73.88
04.09.2013,12.87,8.04,17.85,2.13,12.69,1.08,78.75
05.09.2013,10.4,8.28,12.48,3.32,4.87,1.41,86.88
06.09.2013,11.05,8.25,16.01,1.83,5.78,1.39,78.69
07.09.2013,11.4,7.97,15.63,1.44,7.81,1.96,79.62
08.09.2013,11.96,8.36,14.65,4.22,7.67,4.2,87.0
09.09.2013,13.48,10.16,17.58,2.8,7.11,0.97,80.06
10.09.2013,13.3,7.65,18.65,1.82,13.96,0.63,77.38
11.09.2013,12.63,7.3,18.4,1.5,15.65,0.11,76.44
12.09.2013,13.98,7.35,20.67,0.85,16.36,0.12,66.94
13.09.2013,14.38,10.48,19.76,1.73,11.02,1.64,70.94
14.09.2013,12.66,10.48,15.69,3.85,3.77,8.19,79.5
15.09.2013,14.48,11.53,19.65,2.88,11.77,14.52,76.12
16.09.2013,12.67,8.66,16.94,1.92,12.03,0.87,82.06
17.09.2013,13.52,7.62,18.98,1.62,11.3,0.79,77.69
18.09.2013,15.1,9.9,20.83,2.4,12.67,0.23,75.56
19.09.2013,12.68,8.03,17.12,4.22,4.83,10.73,87.12
20.09.2013,10.48,6.11,14.76,3.13,4.97,3.72,87.75
21.09.2013,10.55,8.38,13.23,2.54,5.77,2.27,90.12
22.09.2013,10.58,7.6,14.43,2.41,6.3,1.55,85.56
23.09.2013,8.71,5.63,11.0,4.22,2.98,9.59,90.81
24.09.2013,7.25,5.58,10.42,3.46,6.87,6.06,86.38
25.09.2013,6.93,3.44,11.25,4.84,8.48,0.5,76.94
26.09.2013,4.64,1.89,8.95,3.3,11.19,0.17,77.25
27.09.2013,2.9,0.94,5.44,3.34,5.81,4.56,79.44
28.09.2013,3.37,0.4,7.98,2.69,5.95,0.58,86.75
29.09.2013,4.2,-0.38,8.81,1.66,8.71,0.32,80.06
30.09.2013,2.92,-0.13,7.86,2.17,7.3,0.62,84.81
01.10.2013,1.48,-2.43,6.08,1.72,5.36,0.09,76.12
02.10.2013,2.36,-2.47,7.31,2.59,8.07,0.02,75.19
03.10.2013,1.64,-0.81,4.99,4.34,6.4,0.02,75.56
04.10.2013,0.38,-1.66,3.05,3.32,2.71,0.09,77.38
05.10.2013,1.15,-2.03,5.51,2.62,3.98,0.07,77.19
06.10.2013,3.82,-0.38,8.81,2.64,5.35,0.23,85.25
07.10.2013,6.63,1.25,13.44,3.1,12.66,0.01,78.56
08.10.2013,8.49,4.38,12.58,3.61,6.23,0.27,86.12
09.10.2013,9.8,7.98,13.3,1.81,3.93,0.24,90.44
10.10.2013,9.73,6.71,15.04,2.38,8.95,0.09,80.19
11.10.2013,9.24,5.94,14.51,1.52,5.99,0.19,84.12
12.10.2013,9.61,5.94,14.62,2.05,9.99,0.06,85.5
13.10.2013,7.86,2.84,13.65,2.72,7.89,0.01,79.31
14.10.2013,7.56,5.48,11.36,1.87,3.76,0.16,74.69
15.10.2013,8.19,3.69,12.22,1.95,2.59,0.16,81.44
16.10.2013,9.64,8.58,10.94,3.7,1.68,4.33,93.38
17.10.2013,6.23,1.88,10.19,1.8,8.81,0.42,92.88
18.10.2013,5.42,1.62,8.17,2.56,2.81,14.64,93.25
19.10.2013,4.32,-2.65,8.72,4.27,2.6,3.77,84.69
20.10.2013,1.85,-3.9,8.43,3.04,9.44,0.11,77.38
21.10.2013,4.81,2.04,6.93,2.53,2.65,2.86,92.06
22.10.2013,1.61,-4.44,5.78,3.61,3.17,6.71,83.25
23.10.2013,-0.69,-5.1,5.53,2.28,10.59,0.0,79.56
24.10.2013,2.18,-3.06,7.43,4.85,9.0,0.04,69.94
25.10.2013,7.02,3.77,10.16,3.57,2.52,0.57,93.44
26.10.2013,6.48,2.48,11.85,2.59,7.94,0.03,88.62
27.10.2013,8.54,4.83,11.18,3.23,1.14,6.6,95.19
28.10.2013,9.62,8.29,10.58,3.76,2.01,5.72,96.12
29.10.2013,10.1,6.49,16.54,3.33,6.99,0.2,91.62
30.10.2013,10.51,8.52,14.23,1.65,6.24,2.03,95.56
31.10.2013,6.84,4.28,9.51,3.98,5.04,2.49,90.0
01.11.2013,4.8,1.88,9.12,2.85,6.17,0.05,88.44
02.11.2013,5.85,3.96,7.4,3.3,2.61,1.54,88.06
03.11.2013,5.93,3.76,8.0,3.67,1.8,0.95,95.44
04.11.2013,7.46,2.01,10.96,3.64,1.29,2.61,95.25
05.11.2013,7.15,1.87,12.12,3.61,2.09,0.16,96.06
06.11.2013,9.29,6.99,14.54,5.23,7.01,0.07,87.44
07.11.2013,7.32,4.48,10.53,4.17,2.29,7.39,90.88
08.11.2013,5.2,3.56,7.34,3.67,4.02,1.31,87.62
09.11.2013,7.88,6.08,11.18,2.44,2.6,2.2,95.88
10.11.2013,6.88,4.31,10.62,4.52,6.13,0.0,86.06
11.11.2013,4.08,2.97,6.9,2.27,4.3,0.03,94.12
12.11.2013,6.46,3.82,9.78,0.88,1.95,2.58,95.19
13.11.2013,5.9,4.13,7.74,1.08,1.7,0.63,94.38
14.11.2013,1.7,0.55,3.76,3.54,1.55,1.44,91.44
15.11.2013,0.57,-1.46,3.54,3.74,2.03,0.12,88.0
16.11.2013,0.08,-1.1,2.71,3.31,2.24,0.08,90.62
17.11.2013,2.19,-0.75,4.03,4.73,2.02,0.57,95.94
18.11.2013,0.14,-4.92,4.41,3.56,5.97,0.03,89.5
19.11.2013,-2.09,-4.96,2.68,3.17,5.86,0.0,85.62
20.11.2013,-1.42,-4.27,1.19,4.07,2.42,0.27,88.94
21.11.2013,0.98,-0.35,3.07,3.41,2.02,0.24,96.5
22.11.2013,0.66,-0.35,2.0,2.79,1.52,0.2,96.06
23.11.2013,0.55,-1.36,3.36,2.52,1.81,0.02,92.88
24.11.2013,-0.31,-2.66,3.8,2.74,3.4,0.12,93.06
25.11.2013,0.16,-2.96,2.73,4.04,2.92,5.29,90.75
26.11.2013,2.4,0.88,3.9,4.56,1.59,1.32,93.62
27.11.2013,-2.65,-6.15,0.33,3.91,1.26,0.15,87.0
28.11.2013,-1.83,-5.74,-0.06,6.43,1.57,1.9,89.12
29.11.2013,-0.22,-2.16,1.68,4.64,2.75,0.65,93.19
30.11.2013,-1.7,-2.61,0.62,2.91,2.73,0.17,90.94
01.12.2013,-0.36,-2.35,0.95,5.11,1.42,1.75,93.94
02.12.2013,-0.79,-4.88,1.39,6.58,2.66,1.72,88.19
03.12.2013,-5.56,-8.12,-4.0,5.46,4.2,0.6,79.75
04.12.2013,-3.06,-4.29,-1.09,4.09,2.46,1.12,93.0
05.12.2013,-1.68,-3.99,-0.09,5.45,1.68,2.02,92.88
06.12.2013,-2.95,-7.48,-1.11,4.83,1.76,1.73,95.69
07.12.2013,-2.49,-4.84,-0.27,5.7,2.85,0.86,89.5
08.12.2013,-3.46,-6.14,-1.42,3.83,1.95,0.72,94.5
09.12.2013,-6.81,-10.5,-4.49,2.95,1.87,0.6,90.38
10.12.2013,-10.27,-11.93,-8.77,6.05,2.64,0.38,85.94
11.12.2013,-12.93,-15.86,-10.99,3.06,3.5,0.01,90.75
12.12.2013,-7.86,-11.99,-4.28,3.04,2.53,0.96,93.69
13.12.2013,-2.89,-4.86,-1.32,6.29,1.79,0.6,94.75
14.12.2013,-4.12,-6.78,-1.03,5.62,3.55,0.08,89.0
15.12.2013,-9.93,-14.2,-6.51,3.91,4.42,0.04,91.38
16.12.2013,-11.77,-14.56,-8.11,2.62,3.56,0.03,96.69
17.12.2013,-3.69,-8.52,-0.45,5.45,1.64,0.33,97.38
18.12.2013,-2.24,-3.76,0.24,4.76,1.91,0.1,95.25
19.12.2013,-4.49,-5.77,-2.63,1.44,2.03,0.08,93.0
20.12.2013,-4.27,-5.88,-1.06,2.01,1.89,0.18,97.0
21.12.2013,-5.26,-6.56,-3.48,3.5,1.45,1.61,94.38
22.12.2013,-2.52,-4.76,-0.24,4.87,2.74,0.11,95.94
23.12.2013,-2.17,-4.33,-0.13,4.66,2.53,0.74,95.81
24.12.2013,-1.85,-5.85,0.68,3.88,4.13,0.2,97.0
25.12.2013,-1.91,-3.87,0.15,4.02,1.05,0.31,97.19
26.12.2013,-2.73,-5.7,-1.06,3.51,2.74,0.19,96.81
27.12.2013,-3.62,-5.39,-2.39,3.41,1.94,0.08,96.69
28.12.2013,-2.42,-5.17,-0.49,2.53,2.42,0.17,96.69
29.12.2013,-3.27,-5.62,-0.57,3.02,1.55,0.12,98.0
30.12.2013,-4.19,-6.92,-2.22,2.59,1.56,0.27,96.94
31.12.2013,-4.63,-7.42,-1.07,2.23,2.94,0.15,97.81
01.01.2014,-6.36,-7.52,-4.1,1.45,2.77,0.12,95.19
02.01.2014,-5.43,-7.19,-3.08,1.8,2.09,0.3,97.06
03.01.2014,-5.94,-8.27,-2.63,1.7,1.74,0.81,95.69
04.01.2014,-5.63,-7.99,-2.77,2.59,0.85,0.47,97.56
05.01.2014,-2.19,-5.77,0.12,3.64,1.86,0.79,97.25
06.01.2014,-1.04,-1.99,-0.44,4.95,1.3,7.47,96.19
07.01.2014,-3.18,-5.99,-0.49,1.6,1.65,0.72,98.94
08.01.2014,-2.73,-5.66,0.27,3.88,1.37,0.39,97.5
09.01.2014,0.26,-0.38,0.52,5.15,1.46,4.84,97.0
10.01.2014,-0.23,-2.52,0.65,5.25,2.5,7.33,96.75
11.01.2014,0.15,-2.79,0.74,7.43,2.39,0.99,94.94
12.01.2014,-1.4,-4.49,0.41,4.62,2.28,2.4,95.69
13.01.2014,-5.58,-13.69,-2.07,4.09,2.14,2.36,96.0
14.01.2014,-11.34,-14.27,-8.17,3.52,3.45,0.21,94.19
15.01.2014,-11.04,-17.08,-4.12,3.0,3.6,0.58,96.56
16.01.2014,-3.59,-12.88,0.4,5.04,2.52,3.44,96.31
17.01.2014,-15.82,-19.1,-12.34,3.41,2.7,0.06,96.19
18.01.2014,-14.02,-16.37,-12.1,3.19,1.9,2.98,94.44
19.01.2014,-21.1,-27.74,-14.88,2.63,6.01,0.17,97.06
20.01.2014,-21.6,-28.24,-15.41,2.17,6.27,0.06,97.44
21.01.2014,-21.65,-26.46,-16.26,3.14,6.28,0.04,97.25
22.01.2014,-17.25,-20.56,-14.14,5.84,2.66,0.78,97.06
23.01.2014,-15.92,-16.85,-15.18,5.58,2.07,5.43,95.75
24.01.2014,-15.9,-16.55,-15.33,5.13,5.21,1.51,95.44
25.01.2014,-21.21,-25.01,-15.81,3.24,6.23,0.05,98.19
26.01.2014,-21.31,-28.23,-13.99,1.66,6.63,0.06,97.31
27.01.2014,-19.88,-22.08,-15.7,2.76,7.03,0.06,97.62
28.01.2014,-19.32,-25.47,-15.13,6.2,6.41,0.1,96.31
29.01.2014,-27.06,-32.29,-21.65,5.5,7.74,0.0,94.75
30.01.2014,-30.6,-35.29,-23.88,3.81,7.91,0.0,94.5
31.01.2014,-27.11,-33.34,-20.22,1.53,8.17,0.0,93.38
01.02.2014,-24.18,-30.41,-17.88,2.09,8.32,0.0,95.0
02.02.2014,-23.17,-29.7,-16.73,3.04,7.73,0.0,95.38
03.02.2014,-18.95,-25.92,-12.95,4.09,8.43,0.01,95.31
04.02.2014,-11.81,-15.13,-6.93,4.14,6.33,0.04,95.69
05.02.2014,-7.77,-10.49,-4.71,1.95,5.48,0.25,98.0
06.02.2014,-10.85,-13.37,-7.38,2.94,8.11,0.09,98.56
07.02.2014,-7.89,-11.26,-4.46,4.04,6.55,0.45,99.0
08.02.2014,-4.88,-8.38,-1.55,3.63,6.73,1.31,97.5
09.02.2014,-3.91,-6.74,-2.34,4.31,6.13,5.46,97.56
10.02.2014,-4.41,-7.63,-0.73,2.7,5.13,0.35,98.19
11.02.2014,-0.48,-2.34,0.46,3.94,3.34,2.09,97.56
12.02.2014,-0.92,-4.06,0.43,3.02,2.7,0.24,97.44
13.02.2014,0.22,0.05,0.54,4.73,4.2,0.23,98.0
14.02.2014,0.34,-0.07,0.59,4.09,5.11,2.28,97.0
15.02.2014,-0.51,-3.74,0.44,1.53,3.43,1.75,96.56
16.02.2014,-1.8,-3.54,0.32,1.62,3.75,0.1,91.31
17.02.2014,-2.11,-6.52,-0.16,4.03,3.13,3.87,96.88
18.02.2014,-1.46,-4.56,0.9,5.79,8.28,0.14,93.81
19.02.2014,-1.49,-4.33,0.5,4.94,5.74,0.08,96.75
20.02.2014,-1.18,-4.75,0.41,3.89,2.94,2.96,96.75
21.02.2014,-2.36,-6.22,0.3,1.45,7.6,0.43,96.0
22.02.2014,-0.9,-3.82,1.04,2.02,5.91,0.09,95.31
23.02.2014,-3.11,-6.69,-0.01,3.91,6.37,0.0,90.38
24.02.2014,-8.34,-15.28,-2.2,2.68,9.11,0.0,92.94
25.02.2014,-13.41,-18.27,-6.51,3.84,11.33,0.03,95.5
26.02.2014,-13.12,-20.17,-5.18,3.68,9.07,0.0,94.12
27.02.2014,-10.5,-15.75,-3.02,3.59,11.42,0.0,91.75
28.02.2014,-7.95,-14.11,-1.45,2.2,10.74,0.01,93.19
01.03.2014,-6.26,-10.7,-1.63,1.59,8.06,0.15,93.88
02.03.2014,-3.17,-6.85,0.45,2.35,3.55,0.25,94.38
